,Onduleur A: energie totale (MWh),Onduleur B: energie totale (MWh),Onduleur C: energie totale (MWh),Onduleur D-A: energie totale (MWh),Onduleur D-B: energie totale (MWh),Onduleur: energie totale (MWh)
2023-03-25 00:50:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 01:00:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 01:10:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 01:20:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 01:30:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 01:40:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 01:50:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 02:00:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 02:10:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 02:20:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 02:30:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 02:40:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 02:50:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 03:00:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 03:10:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 03:20:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 03:30:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 03:40:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 03:50:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 04:00:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 04:10:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 04:20:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 04:30:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 04:40:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 04:50:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 05:00:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 05:10:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 05:20:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 05:30:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 05:40:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 05:50:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 06:00:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 06:10:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 06:20:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 06:30:00+00:00,17.6801,12.085048,18.20346,11.69852,12.187036,71.835
2023-03-25 06:40:00+00:00,17.680122,12.085062,18.203485,11.698536,12.187049,71.835
2023-03-25 06:50:00+00:00,17.68019,12.085118,18.203552,11.698593,12.187104,71.836
2023-03-25 07:00:00+00:00,17.680317,12.085223,18.203688,11.698694,12.187205,71.836
2023-03-25 07:10:00+00:00,17.680437,12.08532,18.203808,11.698784,12.187296,71.836
2023-03-25 07:20:00+00:00,17.680586,12.085435,18.203964,11.698898,12.18741,71.836
2023-03-25 07:30:00+00:00,17.680817,12.085607,18.2042,11.699059,12.187579,71.837006
2023-03-25 07:40:00+00:00,17.681154,12.085851,18.204556,11.6993,12.187826,71.838
2023-03-25 07:50:00+00:00,17.681805,12.086312,18.205233,11.69969,12.188272,71.842
2023-03-25 08:00:00+00:00,17.682936,12.087105,18.206367,11.700221,12.189061,71.846
2023-03-25 08:10:00+00:00,17.684513,12.088218,18.207975,11.700992,12.19028,71.852005
2023-03-25 08:20:00+00:00,17.686335,12.089483,18.209805,11.701999,12.191646,71.859
2023-03-25 08:30:00+00:00,17.68761,12.090409,18.211143,11.702844,12.192545,71.865
2023-03-25 08:40:00+00:00,17.688604,12.091087,18.21214,11.703523,12.193225,71.869
2023-03-25 08:50:00+00:00,17.689842,12.091974,18.213436,11.704372,12.194103,71.873
2023-03-25 09:00:00+00:00,17.690956,12.092759,18.214558,11.705145,12.194871,71.878006
2023-03-25 09:10:00+00:00,17.692066,12.093549,18.21572,11.705922,12.195646,71.882
2023-03-25 09:20:00+00:00,17.693,12.094209,18.216661,11.706591,12.196286,71.887
2023-03-25 09:30:00+00:00,17.694084,12.094979,18.217787,11.707376,12.197029,71.89
2023-03-25 09:40:00+00:00,17.696049,12.096357,18.219795,11.708725,12.198355,71.899
2023-03-25 09:50:00+00:00,17.69823,12.097877,18.221981,11.710235,12.199844,71.908
2023-03-25 10:00:00+00:00,17.700401,12.099402,18.224237,11.711727,12.201342,71.918
2023-03-25 10:10:00+00:00,17.703785,12.101774,18.227682,11.714041,12.203782,71.93
2023-03-25 10:20:00+00:00,17.705667,12.103111,18.22963,11.715355,12.20507,71.939
2023-03-25 10:30:00+00:00,17.70752,12.104402,18.231485,11.716663,12.206324,71.947
2023-03-25 10:40:00+00:00,17.709171,12.105557,18.233175,11.717847,12.207446,71.953995
2023-03-25 10:50:00+00:00,17.710617,12.106587,18.234673,11.718871,12.208445,71.959
2023-03-25 11:00:00+00:00,17.712574,12.107934,18.236631,11.720272,12.209777,71.966
2023-03-25 11:10:00+00:00,17.714468,12.10929,18.238602,11.721613,12.211079,71.976
2023-03-25 11:20:00+00:00,17.717033,12.111065,18.241173,11.723433,12.212833,71.985
2023-03-25 11:30:00+00:00,17.719786,12.113007,18.24403,11.725381,12.21475,71.994995
2023-03-25 11:40:00+00:00,17.722172,12.114675,18.246422,11.727056,12.216381,72.007
2023-03-25 11:50:00+00:00,17.724783,12.116499,18.24908,11.72886,12.218168,72.017006
2023-03-25 12:00:00+00:00,17.726772,12.117914,18.251108,11.730297,12.219545,72.024
2023-03-25 12:10:00+00:00,17.729134,12.119512,18.25348,11.731904,12.221103,72.035995
2023-03-25 12:20:00+00:00,17.731947,12.121496,18.25636,11.733931,12.22308,72.047005
2023-03-25 12:30:00+00:00,17.734234,12.123105,18.258806,11.735562,12.224715,72.056
2023-03-25 12:40:00+00:00,17.73779,12.125512,18.262388,11.738,12.227152,72.071
2023-03-25 12:50:00+00:00,17.74187,12.128258,18.266558,11.740762,12.229882,72.088005
2023-03-25 13:00:00+00:00,17.74393,12.129696,18.268694,11.742227,12.231299,72.095
2023-03-25 13:10:00+00:00,17.747328,12.1319,18.27206,11.74446,12.233479,72.108
2023-03-25 13:20:00+00:00,17.751114,12.134593,18.276022,11.747154,12.236104,72.124
2023-03-25 13:30:00+00:00,17.75328,12.136095,18.27824,11.748734,12.237672,72.134
2023-03-25 13:40:00+00:00,17.75586,12.137898,18.280918,11.750621,12.239472,72.144
2023-03-25 13:50:00+00:00,17.758455,12.139749,18.283552,11.75251,12.241289,72.155
2023-03-25 14:00:00+00:00,17.760902,12.141425,18.286057,11.754264,12.242973,72.16499
2023-03-25 14:10:00+00:00,17.764027,12.14364,18.289204,11.756516,12.24509,72.177
2023-03-25 14:20:00+00:00,17.766972,12.145669,18.292173,11.758584,12.247045,72.189
2023-03-25 14:30:00+00:00,17.769087,12.147149,18.294312,11.760083,12.248476,72.198
2023-03-25 14:40:00+00:00,17.770947,12.148423,18.296154,11.761406,12.249722,72.205
2023-03-25 14:50:00+00:00,17.772669,12.149654,18.297932,11.762639,12.250917,72.214005
2023-03-25 15:00:00+00:00,17.77429,12.150798,18.299559,11.763811,12.252,72.221
2023-03-25 15:10:00+00:00,17.776403,12.15224,18.301685,11.765299,12.253381,72.229004
2023-03-25 15:20:00+00:00,17.779064,12.154132,18.304403,11.767288,12.255216,72.239
2023-03-25 15:30:00+00:00,17.78114,12.155585,18.306522,11.768814,12.256623,72.248
2023-03-25 15:40:00+00:00,17.78306,12.156954,18.308504,11.770244,12.257939,72.256004
2023-03-25 15:50:00+00:00,17.78463,12.158035,18.310072,11.771383,12.259,72.262
2023-03-25 16:00:00+00:00,17.786074,12.159068,18.311565,11.772436,12.259974,72.268
2023-03-25 16:10:00+00:00,17.787537,12.1601,18.313032,11.773508,12.260968,72.274
2023-03-25 16:20:00+00:00,17.788767,12.160955,18.314283,11.774395,12.26179,72.279
2023-03-25 16:30:00+00:00,17.789883,12.161749,18.31542,11.775232,12.262566,72.284
2023-03-25 16:40:00+00:00,17.790745,12.162363,18.316301,11.775855,12.263148,72.289
2023-03-25 16:50:00+00:00,17.791393,12.162825,18.316963,11.776342,12.263599,72.29
2023-03-25 17:00:00+00:00,17.792318,12.163473,18.317902,11.777019,12.264211,72.295
2023-03-25 17:10:00+00:00,17.793463,12.164297,18.319084,11.777913,12.264969,72.299
2023-03-25 17:20:00+00:00,17.794273,12.164866,18.319897,11.778527,12.265515,72.302
2023-03-25 17:30:00+00:00,17.795046,12.165427,18.320694,11.779122,12.266027,72.306
2023-03-25 17:40:00+00:00,17.795656,12.165859,18.321302,11.779572,12.26644,72.309
2023-03-25 17:50:00+00:00,17.79607,12.166161,18.321735,11.779886,12.266736,72.309
2023-03-25 18:00:00+00:00,17.796404,12.166407,18.32207,11.78014,12.26697,72.312004
2023-03-25 18:10:00+00:00,17.796568,12.166537,18.322239,11.780274,12.267095,72.313
2023-03-25 18:20:00+00:00,17.796684,12.166631,18.32236,11.780372,12.267187,72.313
2023-03-25 18:30:00+00:00,17.796764,12.166698,18.322441,11.780442,12.26725,72.313
2023-03-25 18:40:00+00:00,17.796808,12.166738,18.322489,11.780484,12.267286,72.313
2023-03-25 18:50:00+00:00,17.796833,12.166757,18.322514,11.780506,12.267304,72.313
2023-03-25 19:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 19:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 19:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 19:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 19:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 19:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 20:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 20:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 20:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 20:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 20:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 20:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 21:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 21:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 21:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 21:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 21:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 21:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 22:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 22:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 22:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 22:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 22:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 22:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 23:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 23:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 23:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 23:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 23:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-25 23:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 00:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 00:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 00:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 00:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 00:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 00:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 01:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 01:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 01:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 01:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 01:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 01:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 03:00:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 03:10:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 03:20:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 03:30:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 03:40:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 03:50:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 04:00:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 04:10:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 04:20:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 04:30:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 04:40:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 04:50:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 05:00:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 05:10:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 05:20:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 05:30:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 05:40:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 05:50:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 06:00:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 06:10:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 06:20:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 06:30:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 06:40:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 06:50:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 07:00:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 07:10:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 07:20:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 07:30:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 07:40:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 07:50:00+00:00,17.796837,12.166759,18.322517,11.780508,12.267305,72.313
2023-03-26 08:00:00+00:00,17.796837,12.166759,18.322517,11.780508,4503599600.0,72.313
2023-03-26 08:10:00+00:00,17.796837,12.16676,18.322517,11.78051,12.267305,72.313
2023-03-26 08:20:00+00:00,17.79685,12.166774,18.322533,11.780525,12.267318,72.313
2023-03-26 08:30:00+00:00,17.796885,12.166801,18.322569,11.780554,12.267344,72.313
2023-03-26 08:40:00+00:00,17.796919,12.166829,18.322603,11.780584,12.267369,72.313
2023-03-26 08:50:00+00:00,17.797049,12.16693,18.322739,11.780689,12.267467,72.314
2023-03-26 09:00:00+00:00,17.79719,12.16704,18.322882,11.780804,12.267572,72.314
2023-03-26 09:10:00+00:00,17.79728,12.167112,18.322973,11.780879,12.267644,72.315
2023-03-26 09:20:00+00:00,17.797352,12.167172,18.323048,11.780941,12.267703,72.315
2023-03-26 09:30:00+00:00,17.797468,12.167269,18.323172,11.781043,12.267795,72.315
2023-03-26 09:40:00+00:00,17.79758,12.167363,18.32329,11.781141,12.267885,72.316
2023-03-26 09:50:00+00:00,17.797775,12.167508,18.323488,11.781292,12.268028,72.318
2023-03-26 10:00:00+00:00,17.798012,12.167688,18.323732,11.78148,12.2682,72.318
2023-03-26 10:10:00+00:00,17.79833,12.167917,18.324059,11.781719,12.268426,72.32
2023-03-26 10:20:00+00:00,17.79865,12.168151,18.324383,11.781961,12.268651,72.321
2023-03-26 10:30:00+00:00,17.798885,12.168327,18.324623,11.782145,4503599600.0,72.321
2023-03-26 10:40:00+00:00,17.799,12.168417,18.32474,11.782239,12.268902,72.321
2023-03-26 10:50:00+00:00,17.799145,12.168528,18.324888,11.782356,12.269013,72.323
2023-03-26 11:00:00+00:00,17.799278,12.168634,18.325027,11.782466,12.269112,72.324
2023-03-26 11:10:00+00:00,17.799479,12.168782,18.32523,11.78262,4503599600.0,72.324
2023-03-26 11:20:00+00:00,17.79967,12.168928,18.325424,11.782773,12.269397,72.326004
2023-03-26 11:30:00+00:00,17.799925,12.169113,18.325686,11.782966,12.269575,72.326004
2023-03-26 11:40:00+00:00,17.800304,12.169386,18.326077,11.783248,12.269841,72.326996
2023-03-26 11:50:00+00:00,17.800697,12.16967,18.326483,11.78354,12.270121,72.33
2023-03-26 12:00:00+00:00,17.801239,12.170044,18.327028,11.783931,12.270479,72.33099
2023-03-26 12:10:00+00:00,17.80238,12.170859,18.32819,11.784776,12.271245,72.337
2023-03-26 12:20:00+00:00,17.803398,12.171552,18.329226,11.7855,12.271921,72.340004
2023-03-26 12:30:00+00:00,17.804373,12.172254,18.330225,11.786211,12.272608,72.344
2023-03-26 12:40:00+00:00,17.805044,12.172725,18.33091,11.786699,12.273053,72.347
2023-03-26 12:50:00+00:00,17.806196,12.173516,18.332073,11.787526,4503599600.0,72.351
2023-03-26 13:00:00+00:00,17.808397,12.175078,18.334318,11.789123,12.275316,72.361
2023-03-26 13:10:00+00:00,17.809698,12.175961,18.33565,11.790029,12.27619,72.367004
2023-03-26 13:20:00+00:00,17.810823,12.17678,18.336798,11.790873,12.276965,72.371
2023-03-26 13:30:00+00:00,17.81245,12.177895,18.338448,11.792036,12.278048,72.379
2023-03-26 13:40:00+00:00,17.814442,12.179311,18.340471,11.793501,12.279384,72.386
2023-03-26 13:50:00+00:00,17.816593,12.180795,18.34268,11.795036,12.280862,72.395004
2023-03-26 14:00:00+00:00,17.818785,12.182349,18.344896,11.796586,12.282379,72.403
2023-03-26 14:10:00+00:00,17.823755,12.185621,18.349962,11.799848,12.285648,72.424
2023-03-26 14:20:00+00:00,17.82758,12.188165,18.35392,11.802482,12.288167,72.439
2023-03-26 14:30:00+00:00,17.831553,12.191041,18.357943,11.805356,12.291018,72.456
2023-03-26 14:40:00+00:00,17.83418,12.192876,18.36066,11.807241,12.292849,72.466
2023-03-26 14:50:00+00:00,17.836283,12.194376,18.36281,11.808792,12.294329,72.475
2023-03-26 15:00:00+00:00,17.837812,12.195435,18.364386,11.809897,12.295373,72.481
2023-03-26 15:10:00+00:00,17.839346,12.196531,18.365963,11.81103,12.296466,72.489
2023-03-26 15:20:00+00:00,17.8403,12.197215,18.366953,11.811724,12.297135,72.493
2023-03-26 15:30:00+00:00,17.840628,12.197457,18.367296,11.811974,12.297375,72.493
2023-03-26 15:40:00+00:00,17.84434,12.200013,18.371016,11.814576,12.299799,72.507
2023-03-26 15:50:00+00:00,17.848845,12.202969,18.375666,11.817586,12.30276,72.526
2023-03-26 16:00:00+00:00,17.851448,12.204786,18.378298,11.819512,12.304535,72.537
2023-03-26 16:10:00+00:00,17.854631,12.206963,18.381529,11.821781,4503599600.0,72.551
2023-03-26 16:20:00+00:00,17.859001,12.210048,18.385902,11.825006,12.309549,72.568
2023-03-26 16:30:00+00:00,17.862719,12.212576,18.38973,11.827814,4503599600.0,72.585
2023-03-26 16:40:00+00:00,17.865976,12.214835,18.393019,11.83023,12.314188,72.597
2023-03-26 16:50:00+00:00,17.869352,12.217159,18.396366,11.832734,12.316373,72.611
2023-03-26 17:00:00+00:00,17.8709,12.218261,18.39796,11.833879,12.317437,72.617
2023-03-26 17:10:00+00:00,17.872145,12.219119,18.399197,11.834773,12.318269,72.621994
2023-03-26 17:20:00+00:00,17.873058,12.219776,18.40014,11.835452,12.318894,72.625
2023-03-26 17:30:00+00:00,17.873669,12.220205,18.400751,11.835885,12.319316,72.629
2023-03-26 17:40:00+00:00,17.874308,12.220649,18.40139,11.836357,12.319722,72.631
2023-03-26 17:50:00+00:00,17.875437,12.221451,18.402554,11.8372,12.32048,72.636
2023-03-26 18:00:00+00:00,17.87629,12.222043,18.403406,11.837814,12.321062,72.64
2023-03-26 18:10:00+00:00,17.877018,12.22256,18.404165,11.838354,12.321557,72.642
2023-03-26 18:20:00+00:00,17.87772,12.223059,18.404871,11.838866,12.322033,72.645996
2023-03-26 18:30:00+00:00,17.878279,12.223458,18.40545,11.839278,12.322423,72.646996
2023-03-26 18:40:00+00:00,17.878752,12.223796,18.405926,11.839624,12.322748,72.649
2023-03-26 18:50:00+00:00,17.879042,12.224011,18.406225,11.839844,12.322953,72.65
2023-03-26 19:00:00+00:00,17.879192,12.224129,18.406378,11.839965,12.323068,72.651
2023-03-26 19:10:00+00:00,17.879316,12.224229,18.406504,11.840067,12.323163,72.652
2023-03-26 19:20:00+00:00,17.879395,12.224296,18.406588,11.840138,12.323228,72.653
2023-03-26 19:30:00+00:00,17.87943,12.224323,18.406624,11.840167,12.323254,72.653
2023-03-26 19:40:00+00:00,17.879444,12.224332,18.40664,11.840177,12.323262,72.653
2023-03-26 19:50:00+00:00,17.879446,12.224333,18.406641,11.840177,12.323262,72.653
2023-03-26 20:00:00+00:00,17.879446,12.224333,18.406641,11.840177,12.323262,72.653
2023-03-26 20:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 20:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 20:30:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 20:40:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 20:50:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 21:00:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 21:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 21:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 21:30:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 21:40:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 21:50:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 22:00:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 22:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 22:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 22:30:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 22:40:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 22:50:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 23:00:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 23:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 23:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 23:30:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 23:40:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-26 23:50:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 00:00:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 00:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 00:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 00:30:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 00:40:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 00:50:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 01:00:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 01:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 01:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 01:30:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 01:40:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 01:50:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 02:00:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 02:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 02:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 02:30:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 02:40:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 02:50:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 03:00:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 03:10:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
2023-03-27 03:20:00+00:00,17.879446,12.224333,18.406641,11.840177,4503599600.0,72.653
