Date;RECORD;CR6_Alim_Avg;CR6_Temp_Avg;AirTemp_Avg;RH_Avg;Press_Avg;WSpd_Avg;WDir_Avg;WDir_Std;WSpd_Max;Rain_Tot;Ray_Global_CMP3_Avg;Ray_Global_CMP3_Energy_Tot;Ray_Global_RSR2_Avg;Ray_Direct_RSR2_Avg;Ray_Direct_H_RSR2_Avg;Ray_Diffus_RSR2_Avg;Ray_Global_RSR2_Energy_Tot;Ray_Direct_RSR2_Energy_Tot;Ray_Diffus_RSR2_Energy_Tot;Ray_Global_RSR2_Raw_Avg;Ray_Direct_RSR2_Raw_Avg;Ray_Diffus_RSR2_Raw_Avg;ZenDeg_Avg;WM_Spd_WV_Avg;WM_Dir_Avg;WM_Dir_Std;WM_Spd_Avg;WM_Spd_Std;WM_Spd_Max;WM_AV_Spd_Avg;WM_AV_Spd_Std;WM_AV_Spd_Max;WM_vit_Son_Avg;WM_Temp_Avg;Humidex;Rain2_Tot
2023-05-06 19:00:00;9009;13.4;31.46;24.21;47.42;1013;2.412;353.1;36.09;6.91;0;11.9;0.01189742;16.81;1.92;0.159;16.66;0.017;0.002;0.017;17.85;14.95;17.39;87.5;2.873;333.2;26.87;2.873;1.328;7.95;-0.205;0.652;2.14;347;25.74;26.43;0
2023-05-06 20:00:00;9010;13.43;30;23.27;52.4;1014;1.865;343.1;45.59;5.78;0;0;0;6.721;0;0;6.721;0.007;0;0.007;6.643;0;6.643;97.1;2.323;318.5;31.95;2.323;1.039;5.31;-0.131;0.546;1.59;346.7;25.21;25.41;0
2023-05-06 21:00:00;9011;13.46;29;21.97;54.81;1014;1.058;20.82;78.23;4.27;0;0;0;6.657;0;0;6.657;0.007;0;0.007;6.572;0;6.572;105.4;1.49;358.6;75.2;1.486;0.702;3.05;-0.092;0.262;0.8;346.1;24.2;23.39;0
2023-05-06 22:00:00;9012;13.47;28.09;20.76;56.14;1014;1.576;357.5;56.27;4.82;0;0;0;6.565;0;0;6.565;0.007;0;0.007;6.475;0;6.475;112;2.116;339.1;48.6;2.116;1.012;5.67;-0.115;0.385;1.55;345.4;22.95;22.28;0
2023-05-06 23:00:00;9013;13.49;27.18;19.73;54.95;1015;2.851;342.1;34.93;7.9;0;0;0;6.514;0;0;6.514;0.007;0;0.007;6.42;0;6.42;116.3;4.181;313.7;16.06;4.181;1.4;8.38;-0.168;0.522;1.53;344.7;21.85;20.41;0
2023-05-07 00:00:00;9014;13.52;26.15;18.74;53.89;1015;2.837;346.4;41.67;8.64;0;0;0;6.525;0;0;6.525;0.007;0;0.007;6.426;0;6.426;118;3.958;317.5;20.06;3.958;1.428;8.16;-0.184;0.57;1.58;344.2;20.99;19.01;0
2023-05-07 01:00:00;9015;13.52;25.25;17.79;55.41;1016;2.382;342.9;39.08;6.09;0;0;0;6.539;0;0;6.539;0.007;0;0.007;6.434;0;6.434;116.7;3.605;308.6;16.36;3.605;1.084;6.34;-0.127;0.424;1.34;343.8;20.23;18.16;0
2023-05-07 02:00:00;9016;13.54;24.47;17.09;58.96;1016;1.706;340.7;42.67;4.85;0;0;0;6.535;0;0;6.535;0.007;0;0.007;6.426;0;6.426;112.6;2.458;311.8;22.5;2.458;1.185;5.56;-0.09;0.362;1.78;343.4;19.64;17.63;0
2023-05-07 03:00:00;9017;13.54;23.77;16.28;63.64;1016;1.01;336;52.67;3.76;0;0;0;6.407;0;0;6.407;0.006;0;0.006;6.297;0;6.297;106.2;1.229;315.1;37.67;1.229;0.71;3.45;-0.059;0.233;0.61;343.2;19.2;16.98;0
2023-05-07 04:00:00;9018;13.54;23.08;15.64;67.45;1016;0.874;70.99;78.77;3.03;0;0;0;6.547;0;0;6.547;0.007;0;0.007;6.431;0;6.431;98.1;1.443;56.46;92.1;1.443;0.786;3.82;-0.01;0.204;0.79;342.8;18.66;16.51;0
2023-05-07 05:00:00;9019;13.57;22.41;14.85;73.8;1016;0.391;120.5;64.54;1.08;0;10.59;0.01059091;14.55;1.677;0.13;14.42;0.015;0.002;0.014;15.7;12.81;15.32;88.6;0.601;104.6;75.16;0.598;0.328;1.63;-0.022;0.122;0.36;342.6;18.26;16.31;0
2023-05-07 06:00:00;9020;13.61;21.84;14.71;77.44;1017;0.91;353.9;88.5;2.86;0;55.39;0.05539386;47.69;1.132;0.188;47.5;0.048;0.001;0.047;46.59;3.389;45.98;78.7;1.154;293.1;80.4;1.151;0.615;3.41;-0.09;0.259;0.56;342.1;17.46;16.32;0
2023-05-07 07:00:00;9021;13.61;21.6;16.02;69.05;1017;0.789;310.1;70.71;2.33;0;202.8;0.2028024;171.5;55.26;23.28;148.2;0.171;0.055;0.148;168.4;66.91;140.4;68.28;0.925;306.8;53.67;0.918;0.522;2.78;0.002;0.211;0.83;342.1;17.41;19.98;0
2023-05-07 08:00:00;9022;13.59;21.95;18.05;61.79;1017;0.773;220.1;63.62;3.07;0;296.6;0.2966493;247.3;33.18;18.86;228.4;0.247;0.033;0.228;245.4;44.78;220.2;57.76;0.916;227.4;55.65;0.909;0.554;3.01;-0.088;0.258;0.74;342.7;18.47;20.64;0
2023-05-07 09:00:00;9023;13.58;22.91;19.04;58.77;1017;0.806;297;73.65;2.63;0;209.3;0.2093039;173.6;0;0;173.6;0.174;0;0.174;172.9;0.633;172.5;47.59;1.002;268.6;72.64;0.996;0.56;2.82;-0.049;0.274;0.81;343.4;19.69;20.62;0
2023-05-07 10:00:00;9024;13.56;23.45;17.88;67.81;1017;1.11;322.8;68.37;3.83;0;127.9;0.1278554;110.9;0;0;110.9;0.111;0;0.111;110.2;0.726;109.7;38.44;1.403;306.7;49.26;1.395;0.861;5.02;-0.049;0.304;1;343.5;19.81;19.28;0.2
2023-05-07 11:00:00;9025;13.54;23.28;17.07;68.55;1018;2.574;350;38.65;8.76;0;122.7;0.1227425;105.5;0.006;0.005;105.5;0.105;0;0.105;104.3;0.903;103.6;31.51;3.652;316.5;22.45;3.652;1.496;8.18;-0.244;0.589;2;343.2;19.3;19.14;0
2023-05-07 12:00:00;9026;13.56;23.18;17.36;67.33;1018;3.328;350.6;37.81;9.41;0;195.3;0.1953292;158;0;0;158;0.158;0;0.158;156.1;0.691;155.5;28.62;4.098;324.8;26.02;4.098;1.94;10.14;-0.195;0.772;2.55;343.2;19.33;19.21;0
2023-05-07 13:00:00;9027;13.54;23.37;17.49;68.09;1018;2.574;357.3;40.83;7.59;0;197.7;0.1976818;162.4;0.001;0.001;162.4;0.162;0;0.162;160.7;0.784;160;30.92;3.225;326.8;27.75;3.225;1.449;7.13;-0.137;0.629;2.26;343.2;19.28;19.67;0
2023-05-07 14:00:00;9028;13.54;23.59;17.31;71.83;1018;3.143;358.9;38.83;9.16;0;186.4;0.1864333;151.2;0;0;151.2;0.151;0;0.151;150.1;0.938;149.3;37.47;3.859;338.5;26.71;3.859;1.682;8.64;-0.299;0.876;2.46;343.2;19.25;19.57;0
2023-05-07 15:00:00;9029;13.54;23.65;16.88;74.72;1018;3.624;13.3;31.49;9.24;0;85.6;0.08564073;74.56;0.06;0.042;74.52;0.075;0;0.075;74.09;0.934;73.45;46.43;5.484;355.4;13.74;5.484;1.677;9.29;-0.428;0.587;1.23;343.2;19.25;19.41;0
2023-05-07 16:00:00;9030;13.54;23.6;16.52;78.74;1019;3.601;15.4;32.39;8.95;0;85.5;0.08552234;72.7;0.093;0.049;72.65;0.073;0;0.073;72;1.21;71.34;56.51;5.501;354.9;15.93;5.501;1.648;9.97;-0.4;0.676;2.23;343.1;19.04;19.08;0
2023-05-07 17:00:00;9031;13.55;23.5;16.71;77.14;1019;3.566;17.89;32.4;9.82;0;146.5;0.1465035;116;0.031;0.013;116;0.116;0;0.116;113.9;1.619;113.3;66.99;5.321;359;16.38;5.321;1.665;9.94;-0.318;0.564;1.67;343.1;19.07;19.3;0
2023-05-07 18:00:00;9032;13.54;23.54;16.64;75.09;1019;3.534;10.23;30.14;9.27;0;61.92;0.06192461;56.36;0.5;0.116;56.24;0.056;0;0.056;55.33;2.805;54.75;77.43;4.888;354.2;16.01;4.888;1.619;8.94;-0.323;0.61;1.73;343.1;19.16;18.91;0
2023-05-07 19:00:00;9033;13.55;23.37;16.58;73.73;1019;3.063;6.772;33.39;8.04;0;12.07;0.01206864;14.76;2.349;0.192;14.57;0.015;0.002;0.015;15.87;15.98;15.4;87.3;4.051;352.6;17.35;4.051;1.44;7.59;-0.291;0.585;1.89;343.2;19.23;18.63;0
2023-05-07 20:00:00;9034;13.54;23.08;16;76.21;1020;2.79;2.516;34.65;7.7;0;0;0;6.535;0;0;6.535;0.007;0;0.007;6.421;0;6.421;96.9;3.64;342.3;25.02;3.64;1.62;7.94;-0.296;0.651;1.61;342.9;18.74;17.7;0
2023-05-07 21:00:00;9035;13.56;22.61;14.87;86.7;1021;1.077;317.5;62.39;3.54;0;0;0;6.477;0;0;6.477;0.006;0;0.006;6.358;0;6.358;105.2;1.53;297.8;31.76;1.525;0.716;3.92;-0.082;0.282;0.93;342.4;17.84;17.18;0
2023-05-07 22:00:00;9036;13.61;21.87;14.31;92.2;1021;1.675;354.6;36.34;5.37;0;0;0;6.385;0;0;6.385;0.006;0;0.006;6.264;0;6.264;111.7;1.921;332.2;27.86;1.921;0.848;5.64;-0.095;0.409;1.08;342.1;17.46;17.1;0
2023-05-07 23:00:00;9037;13.6;21.5;14.27;92.1;1021;1.421;348.4;53.51;4.86;0;0;0;6.472;0;0;6.472;0.006;0;0.006;6.35;0;6.35;116.1;1.652;325.1;41.5;1.652;0.856;4.98;-0.085;0.355;1.11;342.1;17.41;17.09;0
2023-05-08 00:00:00;9038;13.62;21.15;14.39;90.9;1021;0.755;51.26;93.8;2.49;0;0;0;6.383;0;0;6.383;0.006;0;0.006;6.263;0;6.263;117.7;1;320.5;88.8;0.994;0.672;2.87;-0.039;0.206;0.65;342.2;17.59;17.16;0
2023-05-08 01:00:00;9039;13.62;20.77;14.36;90.6;1020;0.968;278.3;57.42;3.63;0;0;0;6.427;0;0;6.427;0.006;0;0.006;6.306;0;6.306;116.4;1.105;270.2;46.61;1.09;0.616;3.3;-0.033;0.195;0.75;342.2;17.55;16.99;0
2023-05-08 02:00:00;9040;13.62;20.47;14.17;91.4;1020;0.779;298.8;49.87;2.07;0;0;0;6.45;0;0;6.45;0.006;0;0.006;6.328;0;6.328;112.3;0.884;283.7;27.95;0.884;0.395;2.38;-0.028;0.147;0.35;342.1;17.38;16.71;0
2023-05-08 03:00:00;9041;13.62;20.22;13.92;92.6;1020;0.569;1.366;93.2;1.84;0;0;0;6.31;0;0;6.31;0.006;0;0.006;6.189;0;6.189;105.9;0.784;327.7;88.5;0.777;0.485;3.82;-0.039;0.204;1.21;342;17.31;16.62;0
2023-05-08 04:00:00;9042;13.62;19.97;14.17;89.9;1020;0.674;136.9;86.4;2.3;0;0;0;6.41;0;0;6.41;0.006;0;0.006;6.288;0;6.288;97.8;0.865;137;84;0.862;0.556;3.07;-0.054;0.212;0.65;342.2;17.54;16.76;0
2023-05-08 05:00:00;9043;13.63;19.85;14.19;88.5;1020;0.611;79.21;99.8;1.89;0;12.79;0.0127934;15.33;2.233;0.168;15.16;0.015;0.002;0.015;16.4;10.92;16;88.4;0.717;313.4;87.5;0.706;0.509;4;-0.045;0.188;0.54;342.2;17.55;16.96;0
2023-05-08 06:00:00;9044;13.63;19.85;15.69;79.62;1020;2.111;11.67;47.31;6.62;0;124.3;0.1242675;88.4;55.72;15.12;73.27;0.088;0.056;0.073;86.3;62.16;69.7;78.49;2.81;357.5;36.49;2.81;1.403;7.07;-0.17;0.497;1.36;342.6;18.25;19.16;0
2023-05-08 07:00:00;9045;13.62;20.39;16.59;75.29;1020;2.056;16.41;40.56;7.07;0;160.4;0.1604094;128.5;27.96;8.28;120.2;0.129;0.028;0.12;126;32.75;116.1;68.08;2.647;1.525;24.32;2.647;1.142;6.34;-0.13;0.444;1.26;342.8;18.6;19.03;0
2023-05-08 08:00:00;9046;13.62;21.07;17.02;74.82;1020;1.118;311.9;73.96;3.52;0;178;0.1779713;143.1;6.497;3.639;139.4;0.143;0.006;0.139;141.7;9.71;136.3;57.57;1.438;299.7;75.52;1.438;0.795;3.91;-0.049;0.334;1.04;342.9;18.71;20.06;0
2023-05-08 09:00:00;9047;13.6;21.63;18.24;71.09;1020;2.344;0.123;41.5;8.44;0;405.9;0.4059165;338.5;180.9;122.9;215.6;0.338;0.181;0.216;337.4;198.4;202.6;47.38;3.122;342.4;31.99;3.122;1.732;8.35;-0.199;0.572;1.91;343.3;19.46;21.25;0
2023-05-08 10:00:00;9048;13.59;22.47;18.67;68.14;1020;3.58;1.798;37.75;9.36;0;319.8;0.3197943;255.5;1.829;1.475;254;0.255;0.002;0.254;254.2;4.203;250.8;38.21;4.658;343.1;25.63;4.658;1.96;10.92;-0.359;0.751;2.08;343.8;20.26;21.34;0
2023-05-08 11:00:00;9049;13.57;23.5;19.52;64.42;1020;3.487;354.1;33.13;8.43;0;392.5;0.3925217;321.2;13.3;11.08;310.2;0.321;0.013;0.31;318.9;17.23;304.5;31.25;4.139;335;25.9;4.139;1.747;9.2;-0.226;0.711;2.03;344.1;20.72;22.33;0
2023-05-08 12:00:00;9050;13.54;24.42;19.88;64.64;1020;3.711;359.1;33.13;9.1;0;376.3;0.376251;305.3;13.3;11.72;293.5;0.305;0.013;0.294;302.5;15.99;288.4;28.35;4.46;344.5;25.84;4.46;1.852;10.14;-0.303;0.734;1.97;344.2;21.05;22.53;0
2023-05-08 13:00:00;9051;13.54;25.12;19.89;65.46;1020;3.903;1.241;38.1;12.44;0;422.6;0.4225577;336;7.492;6.266;329.7;0.336;0.007;0.33;333.5;9.93;325.2;30.67;5.058;341.9;24.35;5.058;2.07;11.24;-0.333;0.778;1.79;344.3;21.06;23.21;0
2023-05-08 14:00:00;9052;13.52;25.9;20.76;62.89;1019;4.05;359.1;36.09;11.24;0;686.5;0.6864737;579.7;262.1;204.1;375.5;0.58;0.262;0.376;578.4;285.8;355.5;37.25;5.179;341.5;26.27;5.179;2.107;11.6;-0.305;0.963;2.2;344.4;21.37;24.37;0
2023-05-08 15:00:00;9053;13.49;27.35;21.42;60.12;1019;4.201;353.7;35.37;10.93;0;689.7;0.6896548;603.7;542.4;375.8;227.9;0.604;0.542;0.228;603.7;574.3;205.9;46.24;5.077;334.2;26.06;5.077;2.122;10.99;-0.323;0.952;2.6;344.7;21.87;24.94;0
2023-05-08 16:00:00;9054;13.47;28.47;22.03;56.91;1019;3.87;344.4;38.52;10.67;0;479.9;0.4798768;419.4;409.5;229.2;190.2;0.419;0.41;0.19;418.1;439.8;172.1;56.33;5.171;318;24.97;5.171;2.172;11.54;-0.25;0.824;1.99;345.1;22.6;24.7;0
2023-05-08 17:00:00;9055;13.47;28.8;21.87;56.32;1019;3.83;346.4;36.01;9.18;0;343;0.3430311;311.6;434.4;172.9;138.7;0.312;0.434;0.139;307.8;463;123.6;66.82;4.98;316.8;22.67;4.98;1.951;11.23;-0.36;0.784;2.06;345.2;22.64;24.23;0
2023-05-08 18:00:00;9056;13.47;28.41;20.78;59.34;1019;3.49;346.3;38.98;8.64;0;93.1;0.09308914;87.4;69.35;18.74;68.68;0.087;0.069;0.069;85.7;79.04;64.44;77.25;4.166;318.6;24.09;4.166;1.831;9.21;-0.191;0.699;1.9;345;22.33;22.61;0
2023-05-08 19:00:00;9057;13.49;27.25;19.76;63.99;1019;3.244;6.034;31.01;8.58;0;13.67;0.01367483;17.65;2.167;0.196;17.46;0.018;0.002;0.017;18.67;13.49;18.2;87.1;4.336;347.4;20.93;4.336;1.666;8.97;-0.316;0.643;1.77;344.7;21.84;22.23;0
2023-05-08 20:00:00;9058;13.52;26.15;19.06;68.05;1020;2.939;8.07;34.62;8.15;0;0;0;6.593;0;0;6.593;0.007;0;0.007;6.494;0;6.494;96.7;4.211;347.6;20.86;4.211;1.552;8.38;-0.35;0.725;2.5;344.5;21.43;21.5;0
2023-05-08 21:00:00;9059;13.52;25.33;18.42;68.75;1020;2.796;2.841;39.33;7.59;0;0;0;6.459;0;0;6.459;0.006;0;0.006;6.359;0;6.359;104.9;3.445;340.3;26.1;3.445;1.419;7.65;-0.267;0.715;2.06;344.2;21.03;20.8;0
2023-05-08 22:00:00;9060;13.53;24.66;18.06;69.63;1020;2.769;3.756;34.07;7.7;0;0;0;6.5;0;0;6.5;0.006;0;0.006;6.397;0;6.397;111.5;3.735;344.9;22.98;3.735;1.502;7.93;-0.32;0.62;1.75;344.1;20.75;20.31;0
2023-05-08 23:00:00;9061;13.55;24.21;17.69;70.68;1020;2.374;354.4;38.04;7.47;0;0;0;6.555;0;0;6.555;0.007;0;0.007;6.449;0;6.449;115.8;2.92;331;27.68;2.92;1.278;6.58;-0.225;0.621;2.09;343.9;20.45;19.45;0
2023-05-09 00:00:00;9062;13.55;23.72;16.35;77.22;1019;1.541;342.5;41.6;5.01;0;0;0;6.516;0;0;6.516;0.007;0;0.007;6.403;0;6.403;117.4;1.875;319.7;26.64;1.875;0.901;5.32;-0.071;0.344;1.09;343.2;19.29;18.25;0
2023-05-09 01:00:00;9063;13.54;23.09;15.68;79.73;1019;0.804;14.7;41.26;2.59;0;0;0;6.498;0;0;6.498;0.006;0;0.006;6.383;0;6.383;116.1;1.111;354.5;31.45;1.111;0.496;2.78;-0.055;0.211;0.72;342.9;18.76;18.01;0
2023-05-09 02:00:00;9064;13.56;22.62;15.65;80;1019;0.763;349.5;47.98;2.36;0;0;0;6.441;0;0;6.441;0.006;0;0.006;6.327;0;6.327;112.1;0.962;331.9;32.03;0.962;0.408;2.48;-0.042;0.224;0.77;342.8;18.66;18.05;0
2023-05-09 03:00:00;9065;13.58;22.24;15.18;82;1019;0.79;334.5;60.94;2.08;0;0;0;6.478;0;0;6.478;0.006;0;0.006;6.36;0;6.36;105.7;0.987;309;35.79;0.987;0.415;2.39;-0.056;0.179;0.48;342.6;18.22;17.11;0
2023-05-09 04:00:00;9066;13.6;21.79;14.56;85.2;1019;0.632;342.1;49.38;1.69;0;0;0;6.486;0;0;6.486;0.006;0;0.006;6.365;0;6.365;97.6;0.864;311.9;36.17;0.864;0.404;2.22;-0.046;0.175;0.5;342.3;17.74;16.7;0
2023-05-09 05:00:00;9067;13.61;21.41;14.23;87.5;1019;0.83;350.9;48.61;2.07;0;9.85;0.009854522;13.58;2.44;0.192;13.38;0.014;0.002;0.013;14.65;12.36;14.23;88.2;1.154;321.2;30.73;1.151;0.516;2.62;-0.059;0.227;0.77;342;17.21;16.62;0
2023-05-09 06:00:00;9068;13.61;21.18;14.76;85.3;1018;0.584;32.52;89;1.49;0;66.52;0.06651923;58.17;0.837;0.159;58.01;0.058;0.001;0.058;56.85;3.334;56.21;78.3;0.795;13.03;89.3;0.78;0.393;1.85;-0.001;0.171;0.59;342.1;17.46;18.11;0
2023-05-09 07:00:00;9069;13.61;21.22;16.83;76.96;1018;0.663;59.14;83.6;2.48;0;232.1;0.2321317;193.7;57.78;23.05;170.7;0.194;0.058;0.171;190.4;73.82;160.9;67.89;0.861;75.29;72.82;0.859;0.553;2.97;-0.005;0.205;0.63;342.5;18.02;20.98;0
2023-05-09 08:00:00;9070;13.6;21.87;18.85;68.3;1017;1.036;143.1;43.66;3.38;0;358.1;0.3580956;303;100.9;54.17;248.9;0.303;0.101;0.249;300.9;124.6;234;57.37;2.046;150.9;19.17;2.046;0.698;4.12;0.029;0.288;0.89;343.2;19.25;22.02;0
2023-05-09 09:00:00;9071;13.58;22.92;20.6;61.28;1016;1.172;151.4;55.62;3.44;0;582.1;0.5821458;512.8;342.1;234.1;278.7;0.513;0.342;0.279;512.3;371.3;258.3;47.18;2.039;157.7;23.34;2.039;0.757;3.88;0.042;0.322;1.06;343.8;20.36;23.69;0
2023-05-09 10:00:00;9072;13.54;24.23;22.39;54.49;1015;0.896;155;85.5;3.07;0;634.5;0.6345278;558.1;299.2;237.8;320.3;0.558;0.299;0.32;557.6;325.5;299.1;37.99;1.193;174;81.2;1.193;0.692;3.44;-0.004;0.327;1.09;344.5;21.55;26.59;0
2023-05-09 11:00:00;9073;13.52;26.29;23.74;51.56;1014;1.433;281.6;69.02;4.5;0;625.7;0.6257161;539.9;134.6;113.9;426;0.54;0.135;0.426;538.2;154.1;407.7;31;1.551;276;66.72;1.547;0.892;4.84;-0.006;0.339;1.12;345.3;22.88;27.2;0
2023-05-09 12:00:00;9074;13.48;27.85;22.68;54.76;1013;3.332;347.4;41.17;10.24;0;293.5;0.2934887;245.5;1.154;1.016;244.5;0.246;0.001;0.244;243.8;3.163;241;28.08;4.342;320.2;27.23;4.342;1.839;9.74;-0.292;0.847;2.15;345.6;23.31;24.59;0
2023-05-09 13:00:00;9075;13.5;27.41;21.31;59.5;1013;3.447;350.8;38.88;9.1;0;153;0.1530393;132.1;0;0;132.1;0.132;0;0.132;131.1;0.72;130.5;30.42;4.29;328.3;25.54;4.29;1.788;10.41;-0.263;0.797;2.03;345.2;22.76;24.1;0
2023-05-09 14:00:00;9076;13.5;26.64;19.85;71.65;1014;2.308;323.8;46.14;6.3;2;76.05;0.07605478;71.47;0.035;0.027;71.44;0.071;0;0.071;71.05;0.675;70.52;37.04;3.274;299.7;21.92;3.274;1.398;8.75;-0.025;0.447;1.31;344.7;21.88;22.14;2
2023-05-09 15:00:00;9077;13.52;25.54;17.39;89.2;1014;1.709;337;37.22;4.43;2.4;76.34;0.07634054;63.92;0.038;0.027;63.89;0.064;0;0.064;63.54;0.918;62.9;46.05;2.64;307.3;16.99;2.64;0.821;4.89;-0.095;0.33;1.13;343.6;19.97;21.52;3
2023-05-09 16:00:00;9078;13.54;24.5;16.64;91.9;1014;2.269;341.6;40.95;5.94;1.8;44.27;0.04426951;38.99;0.284;0.153;38.84;0.039;0;0.039;38.63;0.987;38.08;56.16;3.177;312.4;23.46;3.177;1.319;6.87;-0.104;0.458;1.42;343.3;19.45;19.99;2.2
2023-05-09 17:00:00;9079;13.54;23.54;15.78;89.5;1014;2.663;341.4;41.46;9.2;2.6;28.23;0.02822886;27.31;0.725;0.278;27.03;0.027;0.001;0.027;26.79;1.502;26.21;66.65;3.84;310.1;27.09;3.84;1.578;9.73;-0.176;0.57;1.84;342.9;18.68;19.02;2.8
2023-05-09 18:00:00;9080;13.57;22.7;15.98;82.6;1015;3.148;0.231;40.21;10.99;0.4;18.16;0.01815917;20.27;1.612;0.351;19.92;0.02;0.002;0.02;19.87;2.872;19.27;77.07;4.171;335.5;30.37;4.171;1.745;9.9;-0.227;0.659;1.49;342.8;18.6;18.2;0.7
2023-05-09 19:00:00;9081;13.59;22.2;14.93;93.4;1015;1.912;343.3;41.73;5.3;0;13.36;0.01336401;16.57;2.487;0.221;16.34;0.017;0.002;0.016;18.89;12.39;18.43;87;2.843;315.7;23.61;2.843;1.052;5.51;-0.103;0.437;1.46;342.5;18;18.48;0.1
2023-05-09 20:00:00;9082;13.61;21.7;14.8;93.8;1015;1.646;354.2;43.01;6.64;0;0;0;6.506;0;0;6.506;0.007;0;0.007;6.386;0;6.386;96.5;2.204;329;29.32;2.204;1.401;7.14;-0.096;0.384;1.27;342.2;17.64;17.7;0.2
2023-05-09 21:00:00;9083;13.61;21.39;14.43;93.3;1016;2.067;349.6;38.44;6.71;3;0.258;0.0002579899;6.41;0;0;6.41;0.006;0;0.006;6.29;0;6.29;104.7;2.812;322;24.15;2.812;1.002;5.49;-0.147;0.515;1.82;342;17.3;17.41;3.2
2023-05-09 22:00:00;9084;13.62;20.93;14.36;92.4;1016;1.289;303.4;51.05;4.11;0;0.004;4.199487e-06;6.431;0;0;6.431;0.006;0;0.006;6.31;0;6.31;111.2;1.949;290.5;21.27;1.949;0.8;4.22;-0.016;0.23;0.66;342;17.15;16.95;0
2023-05-09 23:00:00;9085;13.62;20.44;14.46;89.1;1016;1.071;328;73.71;5.1;0;0.039;3.853315e-05;6.424;0;0;6.424;0.006;0;0.006;6.304;0;6.304;115.6;1.642;305.3;57.86;1.637;0.911;6.05;-0.052;0.292;0.91;342.2;17.51;17.07;0
2023-05-10 00:00:00;9086;13.63;20.17;13.76;92.6;1016;1.186;12.78;78.37;5.68;0.8;0.009;9.240966e-06;6.407;0;0;6.407;0.006;0;0.006;6.283;0;6.283;117.2;1.667;340.6;81.8;1.653;1.348;8.06;-0.027;0.324;1.09;341.6;16.59;15.35;1
2023-05-10 01:00:00;9087;13.63;19.84;13.04;90.8;1016;1.293;342.8;77.9;4.82;0.4;0.001;5.647338e-07;6.307;0;0;6.307;0.006;0;0.006;6.182;0;6.182;115.9;1.669;333.3;71.9;1.669;1.031;5.46;-0.035;0.229;0.75;341.3;15.98;14.83;0.4
2023-05-10 02:00:00;9088;13.63;19.26;12.41;94.6;1016;1.091;336.9;48.6;3.18;0;0;0;6.369;0;0;6.369;0.006;0;0.006;6.24;0;6.24;111.8;1.328;317.1;43.24;1.328;0.671;3.15;-0.018;0.263;0.85;340.9;15.29;14.4;0
2023-05-10 03:00:00;9089;13.63;18.83;12.8;91;1016;1.859;342.4;38.9;4.76;0;0.263;0.0002626119;6.372;0;0;6.372;0.006;0;0.006;6.244;0;6.244;105.5;2.557;320;21.44;2.557;0.892;5.07;-0.06;0.373;1.11;341.2;15.8;14.88;0
2023-05-10 04:00:00;9090;13.63;18.76;12.67;88.5;1016;1.95;348.8;40.97;5.37;0.2;0;0;6.375;0;0;6.375;0.006;0;0.006;6.247;0;6.247;97.4;2.443;331;23.1;2.443;0.898;5.12;-0.197;0.499;1.45;341.2;15.83;14.02;0.4
2023-05-10 05:00:00;9091;13.63;18.82;11.93;92.1;1016;2.588;2.02;32.38;7.8;1.2;3.499;0.003499323;8.42;2.777;0.219;8.2;0.008;0.003;0.008;9.22;14.06;8.78;88;3.352;342.8;22.84;3.343;1.405;8.41;-0.284;0.574;1.42;340.5;14.62;13.25;1.6
2023-05-10 06:00:00;9092;13.63;18.8;11.85;92;1017;3.284;356.8;34.49;9.39;0.2;45.94;0.0459351;40.42;1.672;0.312;40.11;0.04;0.002;0.04;39.32;3.487;38.63;78.11;4.18;335;26.14;4.18;1.939;10.38;-0.313;0.698;1.78;340.3;14.27;13.72;0.2
2023-05-10 07:00:00;9093;13.63;18.66;12.27;82.1;1017;4.53;8.68;28.21;10.9;0;113.1;0.1131201;86.9;1.065;0.461;86.4;0.087;0.001;0.086;84.9;2.977;83.7;67.7;6.301;351.4;18.19;6.301;2.342;12.33;-0.465;0.81;1.84;340.9;15.41;12.85;0.2
2023-05-10 08:00:00;9094;13.63;18.72;12.27;78.43;1017;3.608;2.018;35.52;9.82;0;178.4;0.1783664;140.9;12.25;7.436;133.5;0.141;0.012;0.133;139.1;15.44;129.8;57.18;4.711;345.3;22.16;4.711;1.837;9.71;-0.385;0.722;1.64;340.6;14.91;13.5;0
2023-05-10 09:00:00;9095;13.63;18.91;13.24;72.24;1018;3.714;345;38.95;9.79;0;360.1;0.3601204;296.9;104;70.53;226.4;0.297;0.104;0.226;294.6;112.7;218.2;46.98;4.996;320.2;23.5;4.996;2.164;10.56;-0.241;0.746;2.05;340.7;15.08;14.22;0
2023-05-10 10:00:00;9096;13.63;19.19;14.29;63.74;1018;3.384;359.2;38.46;10.53;0;402.7;0.4026984;333.7;121.6;96.4;237.3;0.334;0.122;0.237;331;132.6;226.1;37.77;4.23;336.1;25.46;4.23;1.801;9.34;-0.227;0.794;2.14;341.1;15.72;14.52;0
2023-05-10 11:00:00;9097;13.63;19.97;15.49;55.95;1018;3.687;354.5;41.78;10.66;0;683.4;0.6834242;592.3;324.1;281.2;311.2;0.592;0.324;0.311;586.4;338.2;293;30.75;4.598;333.3;29.99;4.598;1.841;9.2;-0.34;0.732;1.74;341.4;16.16;15.88;0
