DateHeure,Valeur_HUMIDITY,Valeur_GLOBAL_RADIANCE,Valeur_TEMPERATURE,Prod. Photovoltaique (kWh),Rayonnement (W/m2)
2020-11-13 10:00:00,77.41,220.4,9.91,2.828125,200.925
2020-11-13 11:00:00,65.5,361.5,12.25,4.5,350.75668
2020-11-13 12:00:00,56.51,386.2,14.74,8.0,379.75595
2020-11-13 13:00:00,57.45,349.3,15.05,6.8359375,344.785
2020-11-13 14:00:00,52.93,304.0,16.83,5.3359375,307.14835
2020-11-13 15:00:00,57.08,106.8,15.76,3.1640625,109.424736
2020-11-13 16:00:00,60.86,26.42,14.36,1.0,32.808117
2020-11-13 17:00:00,69.91,0.103,13.18,0.5,6.324667
2020-11-13 18:00:00,71.63,0.0,12.67,0.0,6.5235
2020-11-13 19:00:00,73.74,0.0,12.31,0.0,6.5040503
2020-11-13 20:00:00,75.6,0.0,11.88,0.0,6.4900002
2020-11-13 21:00:00,78.7,0.0,11.02,0.0,6.264638
2020-11-13 22:00:00,81.5,0.0,10.17,0.0,6.4572167
2020-11-13 23:00:00,84.0,0.0,9.68,0.0,6.4517837
2020-11-14 00:00:00,86.3,0.0,9.15,0.0,6.2232146
2020-11-14 01:00:00,86.4,0.0,9.14,0.0,6.40215
2020-11-14 02:00:00,87.5,0.0,8.66,0.0,6.312967
2020-11-14 03:00:00,88.1,0.0,8.16,0.0,6.383414
2020-11-14 04:00:00,88.4,0.0,7.541,0.0,6.3387003
2020-11-14 05:00:00,91.6,0.0,6.847,0.0,6.315
2020-11-14 06:00:00,90.4,0.0,6.968,0.0,6.1369286
2020-11-14 07:00:00,90.7,2.481,6.919,0.0,7.815233
2020-11-14 08:00:00,86.8,82.0,7.851,0.0,64.98017
2020-11-14 09:00:00,79.38,224.6,9.4,1.5,206.77467
2020-11-14 10:00:00,69.63,339.9,11.79,5.0,352.22
2020-11-14 11:00:00,60.04,409.4,14.59,7.5,419.55334
2020-11-14 12:00:00,50.04,430.1,17.31,9.0,434.22833
2020-11-14 13:00:00,47.67,405.6,18.16,9.5,416.75833
2020-11-14 14:00:00,48.18,321.9,18.95,6.5,340.25833
2020-11-14 15:00:00,52.63,200.2,18.45,2.5,223.895
2020-11-14 16:00:00,62.86,26.87,16.47,1.3359375,36.115368
2020-11-14 17:00:00,69.77,0.2,14.44,0.1640625,6.660033
2020-11-14 18:00:00,74.02,0.0,12.9,0.0,6.5795336
2020-11-14 19:00:00,78.53,0.0,11.86,0.0,6.5589666
2020-11-14 20:00:00,82.7,0.0,10.89,0.0,6.5386667
2020-11-14 21:00:00,85.9,0.0,10.08,0.0,6.559638
2020-11-14 22:00:00,87.6,0.0,9.54,0.0,6.3506503
2020-11-14 23:00:00,87.1,0.0,9.52,0.0,6.4430666
2020-11-15 00:00:00,89.3,0.0,8.62,0.0,6.3928666
2020-11-15 01:00:00,86.6,0.0,8.63,0.0,6.3587503
2020-11-15 02:00:00,87.1,0.0,8.14,0.0,6.3610835
2020-11-15 03:00:00,87.0,0.0,7.841,0.0,6.2670503
2020-11-15 04:00:00,84.6,0.0,8.14,0.0,6.3294334
2020-11-15 05:00:00,83.8,0.0,8.13,0.0,6.3260503
2020-11-15 06:00:00,83.0,0.0,8.06,0.0,6.3036504
2020-11-15 07:00:00,82.3,2.0,8.03,0.0,7.5878835
2020-11-15 08:00:00,79.5,82.3,8.61,0.0,63.786167
2020-11-15 09:00:00,70.44,171.1,11.01,1.5,166.8135
2020-11-15 10:00:00,65.45,328.1,12.69,4.0,322.825
2020-11-15 11:00:00,60.11,332.3,14.67,5.6640625,313.87
2020-11-15 12:00:00,50.02,422.9,18.06,7.171875,414.14166
2020-11-15 13:00:00,39.7,387.1,21.04,8.6640625,385.91168
2020-11-15 14:00:00,41.03,135.8,20.34,5.0,132.6
2020-11-15 15:00:00,43.43,112.2,19.96,1.8359375,110.05167
2020-11-15 16:00:00,46.51,41.22,19.36,1.6640625,46.374817
2020-11-15 17:00:00,51.22,0.074,18.45,0.5,6.25915
2020-11-15 18:00:00,53.5,0.0,18.18,0.0,6.5069666
2020-11-15 19:00:00,54.15,0.0,18.26,0.0,6.538
2020-11-15 20:00:00,74.77,0.0,15.31,0.0,6.6105833
2020-11-15 21:00:00,93.2,0.0,12.87,0.0,6.620567
2020-11-15 22:00:00,86.0,0.0,14.06,0.0,6.4859166
2020-11-15 23:00:00,95.9,0.0,12.57,0.0,6.4787
2020-11-16 00:00:00,91.9,0.005,12.9,0.0,6.3150716
2020-11-16 01:00:00,95.6,0.0,12.53,0.0,6.467217
2020-11-16 02:00:00,96.4,0.0,12.45,0.0,6.4558167
2020-11-16 03:00:00,96.3,0.0,12.37,0.0,6.4654
2020-11-16 04:00:00,95.2,0.006,11.59,0.0,6.3971667
2020-11-16 05:00:00,88.6,0.085,10.4,0.0,6.4433002
2020-11-16 06:00:00,81.4,1.798,10.75,0.0,6.4101334
2020-11-16 07:00:00,78.01,2.772,10.66,0.0,6.5112166
2020-11-16 08:00:00,81.9,28.72,10.33,0.0,28.565332
2020-11-16 09:00:00,81.2,113.1,11.04,0.6640625,103.438835
2020-11-16 10:00:00,74.31,180.8,12.46,2.3359375,172.09
2020-11-16 11:00:00,68.42,268.8,13.08,3.8359375,263.57217
2020-11-16 12:00:00,62.43,381.1,13.97,6.328125,371.26666
2020-11-16 13:00:00,60.69,178.0,13.84,4.8359375,168.00334
2020-11-16 14:00:00,63.14,154.8,13.19,2.3359375,141.395
2020-11-16 15:00:00,64.34,106.1,12.5,1.5,101.260666
2020-11-16 16:00:00,67.33,47.01,12.09,1.1640625,52.076168
2020-11-16 17:00:00,68.37,0.16,11.67,0.0,6.354817
2020-11-16 18:00:00,67.55,0.0,11.41,0.0,6.329673
2020-11-16 19:00:00,70.58,0.0,11.19,0.0,6.43535
2020-11-16 20:00:00,74.55,0.0,10.77,0.0,6.4870667
2020-11-16 21:00:00,74.59,0.0,10.69,0.0,6.262158
2020-11-16 22:00:00,74.31,0.0,10.67,0.0,6.396567
2020-11-16 23:00:00,72.9,0.0,10.71,0.0,6.35885
2020-11-17 00:00:00,73.05,0.0,9.88,0.0,6.2759643
2020-11-17 01:00:00,79.14,0.0,8.26,0.0,6.4722166
2020-11-17 02:00:00,83.1,0.0,7.73,0.0,6.3605337
2020-11-17 03:00:00,87.4,0.0,6.703,0.0,6.1581964
2020-11-17 04:00:00,88.0,0.0,6.237,0.0,6.2586837
2020-11-17 05:00:00,90.6,0.0,6.023,0.0,6.2456503
2020-11-17 06:00:00,92.0,0.0,5.883,0.0,6.2987833
2020-11-17 07:00:00,91.7,4.643,5.936,0.0,9.5522
2020-11-17 08:00:00,90.0,67.53,6.482,0.6640625,57.877335
2020-11-17 09:00:00,85.0,227.8,7.695,1.671875,193.01167
2020-11-17 10:00:00,78.17,284.2,9.38,4.5,287.87335
2020-11-17 11:00:00,68.94,410.2,11.44,6.828125,415.97333
2020-11-17 12:00:00,63.76,397.5,12.51,9.171875,392.255
2020-11-17 13:00:00,60.58,320.9,13.07,8.328125,327.02167
2020-11-17 14:00:00,59.2,221.0,13.17,5.171875,231.37267
2020-11-17 15:00:00,59.86,159.4,13.43,1.828125,172.585
2020-11-17 16:00:00,65.23,32.24,12.0,1.3359375,38.964066
2020-11-17 17:00:00,70.82,0.003,11.09,0.5,6.76745
2020-11-17 18:00:00,74.86,0.0,10.3,0.0,6.4595504
2020-11-17 19:00:00,77.54,0.0,9.65,0.0,6.43795
2020-11-17 20:00:00,80.7,0.0,9.0,0.0,6.3028336
2020-11-17 21:00:00,82.6,0.0,8.5,0.0,6.3510666
2020-11-17 22:00:00,85.5,0.0,7.807,0.0,6.3352833
2020-11-17 23:00:00,86.6,0.0,7.439,0.0,6.3401337
2020-11-18 00:00:00,85.5,0.0,7.469,0.0,6.3158336
2020-11-18 01:00:00,88.2,0.0,6.685,0.0,6.2562833
2020-11-18 02:00:00,91.3,0.0,6.122,0.0,6.267167
2020-11-18 03:00:00,92.9,0.0,5.662,0.0,6.2911167
2020-11-18 04:00:00,93.5,0.0,5.383,0.0,6.2387667
2020-11-18 05:00:00,93.9,0.0,5.177,0.0,6.2762504
2020-11-18 06:00:00,93.6,0.0,5.12,0.0,6.2204003
2020-11-18 07:00:00,93.6,1.664,4.951,0.0,7.144467
2020-11-18 08:00:00,92.8,69.81,4.999,0.0,51.489502
2020-11-18 09:00:00,86.6,218.6,6.617,1.3359375,179.66718
2020-11-18 10:00:00,77.14,334.4,9.09,5.1640625,349.48834
2020-11-18 11:00:00,69.82,409.7,11.17,7.5,420.88
2020-11-18 12:00:00,55.99,431.0,14.28,9.8359375,436.37
2020-11-18 13:00:00,50.69,397.1,15.85,10.0,415.31833
2020-11-18 14:00:00,46.74,310.6,17.23,6.328125,337.22333
2020-11-18 15:00:00,49.26,171.3,17.07,2.3359375,200.589
2020-11-18 16:00:00,60.75,12.25,13.75,0.8359375,17.814016
2020-11-18 17:00:00,71.6,0.028,11.38,0.6640625,6.9975
2020-11-18 18:00:00,75.39,0.0,10.66,0.0,6.58605
2020-11-18 19:00:00,78.71,0.0,9.73,0.0,6.5444503
2020-11-18 20:00:00,83.0,0.0,8.39,0.0,6.4516335
2020-11-18 21:00:00,84.5,0.0,8.0,0.0,6.2899323
2020-11-18 22:00:00,85.4,0.0,7.579,0.0,6.3968334
2020-11-18 23:00:00,85.0,0.0,7.519,0.0,6.34795
2020-11-19 00:00:00,87.8,0.0,6.582,0.0,6.3759336
2020-11-19 01:00:00,91.2,0.0,6.141,0.0,6.3528666
2020-11-19 02:00:00,93.0,0.0,5.797,0.0,6.3293834
2020-11-19 03:00:00,92.2,0.0,5.658,0.0,6.20235
2020-11-19 04:00:00,92.9,0.002,5.468,0.0,6.289917
2020-11-19 05:00:00,87.3,0.084,6.35,0.0,6.244117
2020-11-19 06:00:00,87.0,0.0,6.454,0.0,6.2769833
2020-11-19 07:00:00,87.5,2.636,6.858,0.0,6.939767
2020-11-19 08:00:00,85.7,84.5,7.152,0.0,69.831
2020-11-19 09:00:00,81.3,89.9,8.34,0.8359375,91.669334
2020-11-19 10:00:00,78.81,114.7,9.04,1.0,105.5125
2020-11-19 11:00:00,88.4,106.6,8.99,1.1640625,96.253
2020-11-19 12:00:00,90.1,128.2,10.09,1.6640625,114.84683
2020-11-19 13:00:00,92.8,130.9,9.66,1.3359375,116.867004
2020-11-19 14:00:00,76.98,138.0,10.57,1.6640625,126.473335
2020-11-19 15:00:00,73.46,162.6,11.09,1.171875,168.937
2020-11-19 16:00:00,69.66,20.35,10.15,1.1640625,22.545183
2020-11-19 17:00:00,65.71,0.204,9.88,0.0,6.6859503
2020-11-19 18:00:00,67.0,0.0,9.2,0.0,6.34315
2020-11-19 19:00:00,67.54,0.0,9.07,0.0,6.39465
2020-11-19 20:00:00,65.85,0.0,9.16,0.0,6.357317
2020-11-19 21:00:00,66.21,0.0,8.98,0.0,6.3759503
2020-11-19 22:00:00,66.32,0.0,8.95,0.0,6.3691335
2020-11-19 23:00:00,82.3,0.0,7.041,0.0,6.2954836
2020-11-20 00:00:00,76.83,0.0,7.453,0.0,6.359817
2020-11-20 01:00:00,79.24,0.0,7.278,0.0,6.3414
2020-11-20 02:00:00,85.1,0.0,6.761,0.0,6.3315
2020-11-20 03:00:00,85.5,0.0,6.723,0.0,6.3348336
2020-11-20 04:00:00,85.6,0.0,6.779,0.0,6.3292336
2020-11-20 05:00:00,86.1,0.0,6.582,0.0,6.2734833
2020-11-20 06:00:00,85.4,0.0,6.652,0.0,6.296917
2020-11-20 07:00:00,83.8,1.573,6.605,0.0,6.94605
2020-11-20 08:00:00,82.8,89.5,6.822,0.0,73.02583
2020-11-20 09:00:00,83.8,81.5,6.84,1.1640625,81.784
2020-11-20 10:00:00,83.1,78.94,6.958,1.3359375,80.264
2020-11-20 11:00:00,77.41,147.3,7.678,1.3359375,139.88383
2020-11-20 12:00:00,72.4,256.5,8.5,2.828125,237.16335
2020-11-20 13:00:00,69.27,178.8,9.15,2.8359375,163.115
2020-11-20 14:00:00,68.96,149.8,9.61,1.8359375,149.28767
2020-11-20 15:00:00,68.24,42.9,9.47,0.6640625,39.707664
2020-11-20 16:00:00,68.52,11.57,9.02,0.0,14.9977
2020-11-20 17:00:00,68.02,0.038,8.58,0.0,6.487
2020-11-20 18:00:00,67.21,0.0,8.19,0.0,6.4057
2020-11-20 19:00:00,67.17,0.0,7.711,0.0,6.3728004
2020-11-20 20:00:00,67.55,0.0,7.182,0.0,6.3078504
2020-11-20 21:00:00,68.54,0.0,6.742,0.0,6.3890834
2020-11-20 22:00:00,69.27,0.0,6.403,0.0,6.313667
2020-11-20 23:00:00,70.49,0.0,5.806,0.0,6.3415833
2020-11-21 00:00:00,71.57,0.0,5.401,0.0,6.3302
2020-11-21 01:00:00,72.99,0.0,5.036,0.0,6.2908335
2020-11-21 02:00:00,77.71,0.0,4.124,0.0,6.2199836
2020-11-21 03:00:00,82.1,0.0,3.199,0.0,6.1394286
2020-11-21 04:00:00,83.0,0.0,2.75,0.0,6.2835336
2020-11-21 05:00:00,81.2,0.0,3.203,0.0,6.2770667
2020-11-21 06:00:00,83.2,0.0,2.841,0.0,6.319417
2020-11-21 07:00:00,80.8,1.452,3.541,0.0,6.4963336
2020-11-21 08:00:00,76.98,33.22,4.508,0.0,34.159664
2020-11-21 09:00:00,73.61,141.7,5.389,1.0,137.732
2020-11-21 10:00:00,64.1,334.0,7.726,4.5,342.58002
2020-11-21 11:00:00,57.05,452.4,9.39,7.6640625,455.99335
2020-11-21 12:00:00,51.47,369.4,9.9,9.671875,370.435
2020-11-21 13:00:00,50.74,384.5,10.49,8.828125,398.59335
2020-11-21 14:00:00,54.78,307.5,10.01,6.171875,324.75
2020-11-21 15:00:00,55.5,114.8,9.55,2.328125,125.902336
2020-11-21 16:00:00,58.23,29.86,8.24,0.8359375,35.094284
2020-11-21 17:00:00,62.97,0.001,7.243,0.0,7.37105
2020-11-21 18:00:00,72.05,0.0,5.631,0.0,6.0016484
2020-11-21 19:00:00,80.2,0.0,4.272,0.0,6.4309
2020-11-21 20:00:00,82.6,0.0,3.443,0.0,6.330317
2020-11-21 21:00:00,84.0,0.0,3.267,0.0,6.2969503
2020-11-21 22:00:00,86.6,0.0,2.577,0.0,6.3120503
2020-11-21 23:00:00,83.9,0.0,2.967,0.0,6.1852837
2020-11-22 00:00:00,84.4,0.0,2.777,0.0,6.1865335
2020-11-22 01:00:00,84.0,0.0,2.653,0.0,6.2344666
2020-11-22 02:00:00,88.0,0.0,1.864,0.0,6.2066503
2020-11-22 03:00:00,89.1,0.0,1.66,0.0,6.193667
2020-11-22 04:00:00,91.1,0.0,1.247,0.0,6.2000003
2020-11-22 05:00:00,91.8,0.0,1.014,0.0,6.1345
2020-11-22 06:00:00,91.6,0.0,0.914,0.0,5.9033217
2020-11-22 07:00:00,92.6,0.954,0.53,0.0,6.692917
2020-11-22 08:00:00,92.7,36.1,0.511,0.1640625,26.416666
2020-11-22 09:00:00,84.3,195.4,2.301,1.171875,173.742
2020-11-22 10:00:00,78.87,312.9,3.673,3.0,328.02835
2020-11-22 11:00:00,71.26,390.7,5.687,5.1640625,402.61166
2020-11-22 12:00:00,60.15,415.2,8.23,5.1640625,420.12668
2020-11-22 13:00:00,54.48,377.9,10.12,4.8359375,396.585
2020-11-22 14:00:00,54.44,293.7,10.74,2.0,317.54834
2020-11-22 15:00:00,56.94,150.4,9.29,0.5,168.97458
2020-11-22 16:00:00,63.37,17.3,7.396,0.0,21.038067
2020-11-22 17:00:00,71.21,0.011,6.297,0.0,7.4132004
2020-11-22 18:00:00,75.76,0.0,5.409,0.0,6.4232
2020-11-22 19:00:00,76.16,0.0,5.456,0.0,6.3397336
2020-11-22 20:00:00,79.8,0.0,4.394,0.0,6.3356833
2020-11-22 21:00:00,80.7,0.0,4.053,0.0,6.2581167
2020-11-22 22:00:00,80.6,0.0,3.792,0.0,6.1815834
2020-11-22 23:00:00,87.9,0.0,2.362,0.0,6.222167
2020-11-23 00:00:00,87.7,0.0,2.485,0.0,6.131224
2020-11-23 01:00:00,87.8,0.0,2.493,0.0,6.2415004
2020-11-23 02:00:00,87.3,0.0,1.936,0.0,6.2055335
2020-11-23 03:00:00,89.8,0.0,1.752,0.0,5.9224906
2020-11-23 04:00:00,89.4,0.0,1.869,0.0,6.1353
2020-11-23 05:00:00,89.2,0.0,1.656,0.0,6.1828003
2020-11-23 06:00:00,88.4,0.0,1.587,0.0,6.0244365
2020-11-23 07:00:00,92.9,0.816,0.904,0.0,6.6974335
2020-11-23 08:00:00,91.4,52.51,1.236,0.5,36.417168
2020-11-23 09:00:00,83.2,185.9,3.139,0.5,170.504
2020-11-23 10:00:00,72.04,298.9,5.712,1.5,315.42834
2020-11-23 11:00:00,66.89,371.6,7.626,2.5,385.065
2020-11-23 12:00:00,61.31,397.0,9.04,3.1640625,402.25833
2020-11-23 13:00:00,54.4,363.7,10.92,3.3359375,382.025
2020-11-23 14:00:00,51.51,311.7,11.87,1.8359375,330.15167
2020-11-23 15:00:00,53.0,104.9,10.76,0.6640625,111.39484
2020-11-23 16:00:00,58.09,22.64,9.32,1.0,28.149067
2020-11-23 17:00:00,66.81,0.001,7.907,0.0,7.084017
2020-11-23 18:00:00,72.24,0.0,6.942,0.0,6.42275
2020-11-23 19:00:00,73.94,0.0,6.591,0.0,6.3316503
2020-11-23 20:00:00,75.21,0.0,6.244,0.0,6.3127337
2020-11-23 21:00:00,80.0,0.0,5.308,0.0,6.3515
2020-11-23 22:00:00,83.5,0.0,4.573,0.0,6.2899003
2020-11-23 23:00:00,83.3,0.0,4.487,0.0,6.2846503
2020-11-24 00:00:00,83.0,0.0,4.442,0.0,6.2920837
2020-11-24 01:00:00,85.6,0.0,3.797,0.0,6.1531167
2020-11-24 02:00:00,87.3,0.0,3.279,0.0,6.253083
2020-11-24 03:00:00,87.3,0.0,3.236,0.0,6.115386
2020-11-24 04:00:00,88.6,0.0,2.801,0.0,6.2101
2020-11-24 05:00:00,88.8,0.0,2.486,0.0,6.1797667
2020-11-24 06:00:00,90.5,0.0,2.061,0.0,6.1738834
2020-11-24 07:00:00,89.5,0.658,2.119,0.0,6.4788666
2020-11-24 08:00:00,89.7,49.37,2.16,0.0,35.247665
2020-11-24 09:00:00,83.0,177.8,3.714,0.1640625,162.32217
2020-11-24 10:00:00,72.49,290.1,6.441,1.3359375,307.92
2020-11-24 11:00:00,64.62,363.2,8.61,2.5,380.27167
2020-11-24 12:00:00,59.84,385.7,10.15,3.0,394.89
2020-11-24 13:00:00,57.0,356.8,11.18,3.0,375.55667
2020-11-24 14:00:00,52.55,279.1,12.06,2.0,303.27667
2020-11-24 15:00:00,53.09,123.8,11.71,0.6640625,144.6725
2020-11-24 16:00:00,65.66,13.35,8.45,0.3359375,19.637266
2020-11-24 17:00:00,71.21,0.0,7.241,0.0,7.007
2020-11-24 18:00:00,74.24,0.0,6.443,0.0,6.4565835
2020-11-24 19:00:00,77.15,0.0,5.837,0.0,6.3879833
2020-11-24 20:00:00,79.7,0.0,5.322,0.0,6.33505
2020-11-24 21:00:00,85.0,0.0,4.088,0.0,6.3283668
2020-11-24 22:00:00,86.7,0.0,3.712,0.0,6.2976832
2020-11-24 23:00:00,88.6,0.0,3.173,0.0,6.22415
2020-11-25 00:00:00,91.2,0.0,2.734,0.0,6.286367
2020-11-25 01:00:00,92.5,0.0,2.449,0.0,6.2105503
2020-11-25 02:00:00,93.1,0.0,2.129,0.0,6.2323666
2020-11-25 03:00:00,93.9,0.0,1.648,0.0,6.2275
2020-11-25 04:00:00,94.4,0.0,1.324,0.0,6.1852503
2020-11-25 05:00:00,94.7,0.0,1.032,0.0,6.1738667
2020-11-25 06:00:00,94.3,0.0,1.039,0.0,6.18335
2020-11-25 07:00:00,93.9,0.649,1.11,0.0,6.5647335
2020-11-25 08:00:00,93.8,45.25,1.275,0.0,32.643166
2020-11-25 09:00:00,88.1,168.2,2.649,0.3359375,147.04167
2020-11-25 10:00:00,82.7,287.2,3.837,1.328125,300.05667
2020-11-25 11:00:00,73.94,356.7,6.139,2.3359375,368.65335
2020-11-25 12:00:00,71.01,290.5,7.032,2.8359375,289.85666
2020-11-25 13:00:00,66.95,291.9,8.43,2.1640625,298.34335
2020-11-25 14:00:00,56.85,284.5,11.13,1.6640625,309.37833
2020-11-25 15:00:00,58.77,124.5,10.46,0.3359375,146.115
2020-11-25 16:00:00,70.27,10.92,8.06,0.1640625,16.83075
2020-11-25 17:00:00,77.31,0.0,6.478,0.8359375,7.214967
2020-11-25 18:00:00,79.77,0.0,5.55,0.0,6.4587502
2020-11-25 19:00:00,79.66,0.0,5.513,0.0,6.3587337
2020-11-25 20:00:00,83.4,0.0,4.783,0.0,6.325667
2020-11-25 21:00:00,83.5,0.0,4.72,0.0,6.2005167
2020-11-25 22:00:00,84.8,0.0,4.03,0.0,6.2609
2020-11-25 23:00:00,84.7,0.0,3.876,0.0,6.2500167
2020-11-26 00:00:00,88.1,0.0,3.081,0.0,6.266617
2020-11-26 01:00:00,89.9,0.0,2.688,0.0,6.2350836
2020-11-26 02:00:00,90.8,0.0,2.369,0.0,6.17745
2020-11-26 03:00:00,91.6,0.0,2.107,0.0,6.131267
2020-11-26 04:00:00,92.8,0.0,1.695,0.0,6.2575
2020-11-26 05:00:00,94.0,0.0,1.361,0.0,6.1868167
2020-11-26 06:00:00,97.2,0.0,0.217,0.0,6.1924167
2020-11-26 07:00:00,99.2,0.668,0.124,0.0,6.1937504
2020-11-26 08:00:00,99.5,30.74,0.722,0.0,30.2775
2020-11-26 09:00:00,96.8,166.1,1.676,0.0,148.0365
2020-11-26 10:00:00,92.3,280.6,2.689,1.1640625,294.17166
2020-11-26 11:00:00,88.5,356.7,3.8,2.0,366.54666
2020-11-26 12:00:00,79.73,394.6,6.049,3.171875,399.98334
2020-11-26 13:00:00,71.44,379.6,8.22,3.1640625,394.80002
2020-11-26 14:00:00,66.42,284.3,10.01,2.1640625,306.03668
2020-11-26 15:00:00,63.2,119.3,10.53,0.3359375,137.93767
2020-11-26 16:00:00,67.55,11.49,8.53,0.0,16.784016
2020-11-26 17:00:00,74.68,0.0,7.272,0.0,6.9434834
2020-11-26 18:00:00,77.5,0.0,6.362,0.0,6.3741
2020-11-26 19:00:00,79.25,0.0,5.92,0.0,6.2465
2020-11-26 20:00:00,80.2,0.0,5.273,0.0,6.3178167
2020-11-26 21:00:00,82.0,0.0,4.827,0.0,6.2299333
2020-11-26 22:00:00,82.8,0.0,4.705,0.0,6.2918167
2020-11-26 23:00:00,84.5,0.0,4.465,0.0,6.28025
2020-11-27 00:00:00,85.1,0.0,4.122,0.0,6.2973666
2020-11-27 01:00:00,87.7,0.0,3.174,0.0,6.1928835
2020-11-27 02:00:00,85.3,0.0,3.635,0.0,6.251317
2020-11-27 03:00:00,88.1,0.0,2.887,0.0,6.2304335
2020-11-27 04:00:00,90.7,0.0,2.19,0.0,6.2305336
2020-11-27 05:00:00,85.5,0.0,3.265,0.0,6.20895
2020-11-27 06:00:00,89.3,0.0,2.265,0.0,6.1537833
2020-11-27 07:00:00,90.2,0.435,1.978,0.0,6.4614334
2020-11-27 08:00:00,89.4,43.81,2.049,0.6640625,25.25775
2020-11-27 09:00:00,83.4,159.5,3.314,0.671875,141.06134
2020-11-27 10:00:00,78.23,286.2,4.772,2.5,302.62833
2020-11-27 11:00:00,73.19,362.4,6.455,4.6640625,376.46335
2020-11-27 12:00:00,64.16,388.1,8.64,6.0,395.17502
2020-11-27 13:00:00,57.92,360.5,10.44,6.0,378.525
2020-11-27 14:00:00,54.06,276.8,11.88,4.0,301.105
2020-11-27 15:00:00,54.99,115.7,11.66,1.1640625,134.5265
2020-11-27 16:00:00,59.59,12.18,9.54,0.3359375,17.6652
2020-11-27 17:00:00,65.04,0.0,8.38,0.0,6.825733
2020-11-27 18:00:00,69.07,0.0,7.67,0.0,6.4561667
2020-11-27 19:00:00,72.62,0.0,6.9,0.0,6.3642
2020-11-27 20:00:00,76.81,0.0,6.0,0.0,6.333417
2020-11-27 21:00:00,80.2,0.0,5.274,0.0,6.2788
2020-11-27 22:00:00,82.3,0.0,5.058,0.0,6.218267
2020-11-27 23:00:00,84.5,0.0,4.687,0.0,6.2940335
2020-11-28 00:00:00,87.4,0.0,4.121,0.0,6.2673836
2020-11-28 01:00:00,90.5,0.0,3.386,0.0,6.2556834
2020-11-28 02:00:00,92.2,0.0,2.972,0.0,6.2377
2020-11-28 03:00:00,93.2,0.0,2.714,0.0,6.2073
2020-11-28 04:00:00,93.6,0.0,2.695,0.0,6.17495
2020-11-28 05:00:00,94.1,0.0,2.414,0.0,6.1987
2020-11-28 06:00:00,95.4,0.0,2.057,0.0,6.1812
2020-11-28 07:00:00,95.4,0.256,2.086,0.0,6.1993003
2020-11-28 08:00:00,94.2,18.94,2.276,0.0,21.872166
2020-11-28 09:00:00,92.2,50.1,2.561,0.5,47.548332
2020-11-28 10:00:00,89.8,106.3,3.35,0.6640625,98.97517
2020-11-28 11:00:00,85.0,316.3,4.942,2.0,304.96167
2020-11-28 12:00:00,76.93,410.3,7.034,5.3359375,416.69333
2020-11-28 13:00:00,72.35,319.3,8.02,6.1640625,333.44333
2020-11-28 14:00:00,68.2,247.6,8.97,2.8359375,266.755
2020-11-28 15:00:00,69.52,98.2,8.61,1.0,108.0665
2020-11-28 16:00:00,73.96,15.15,7.525,0.5,20.711567
2020-11-28 17:00:00,77.06,0.0,6.79,0.0,6.7362833
2020-11-28 18:00:00,79.09,0.0,6.123,0.0,6.3552504
2020-11-28 19:00:00,81.8,0.0,5.417,0.0,6.315217
2020-11-28 20:00:00,83.2,0.0,4.983,0.0,6.253067
2020-11-28 21:00:00,83.7,0.0,4.771,0.0,6.2161503
2020-11-28 22:00:00,86.5,0.0,4.061,0.0,6.246767
2020-11-28 23:00:00,87.2,0.0,3.564,0.0,6.2442
2020-11-29 00:00:00,87.0,0.0,3.332,0.0,6.2198668
2020-11-29 01:00:00,88.5,0.0,2.824,0.0,6.2364335
2020-11-29 02:00:00,88.6,0.0,2.703,0.0,6.1511335
2020-11-29 03:00:00,89.1,0.0,2.472,0.0,6.2482834
2020-11-29 04:00:00,89.4,0.0,2.421,0.0,6.233767
2020-11-29 05:00:00,86.2,0.0,3.243,0.0,6.1692834
2020-11-29 06:00:00,85.0,0.0,3.58,0.0,6.1823835
2020-11-29 07:00:00,85.1,0.223,3.706,0.0,6.004367
2020-11-29 08:00:00,84.8,11.6,3.966,0.0,14.550233
2020-11-29 09:00:00,83.8,31.77,4.228,0.0,32.963333
2020-11-29 10:00:00,81.4,55.25,4.633,0.0,53.29433
2020-11-29 11:00:00,79.75,78.89,4.971,1.0,73.02483
2020-11-29 12:00:00,79.05,80.8,5.203,0.0,76.21933
2020-11-29 13:00:00,77.87,69.26,5.326,0.6640625,66.405334
2020-11-29 14:00:00,76.88,49.43,5.431,0.3359375,50.0865
2020-11-29 15:00:00,76.41,23.32,5.465,0.0,27.4685
2020-11-29 16:00:00,75.76,5.717,5.502,0.0,11.173866
2020-11-29 17:00:00,75.51,0.0,5.459,0.0,6.4037333
2020-11-29 18:00:00,75.48,0.0,5.365,0.0,6.24865
2020-11-29 19:00:00,75.35,0.0,5.233,0.0,6.1915503
2020-11-29 20:00:00,74.78,0.0,5.135,0.0,6.2926335
2020-11-29 21:00:00,74.84,0.0,5.065,0.0,6.293317
2020-11-29 22:00:00,75.19,0.0,4.987,0.0,6.2552
2020-11-29 23:00:00,75.65,0.0,4.905,0.0,6.28935
2020-11-30 00:00:00,75.81,0.0,4.825,0.0,6.2461333
2020-11-30 01:00:00,76.08,0.0,4.71,0.0,6.193767
2020-11-30 02:00:00,76.66,0.0,4.582,0.0,6.2873335
